year,state,state_po,county_name,dem,rep,total,position
2020,NEW YORK,NY,HAMILTON,1178.0,2225.0,3489.0,"[-74.49402018824469, 43.6077]"
2020,NEW YORK,NY,HERKIMER,9937.0,18870.0,29560.0,"[-74.95399965729351, 43.41325]"
2020,NEW YORK,NY,JEFFERSON,17307.0,25629.0,44129.0,"[-75.90488386429288, 44.034400000000005]"
2020,NEW YORK,NY,KINGS,703310.0,202772.0,920380.0,"[-73.94607807588916, 40.657799999999995]"
2020,NEW YORK,NY,LEWIS,3824.0,8894.0,13036.0,"[-75.44880124533, 43.78385]"
2020,NEW YORK,NY,LIVINGSTON,12477.0,18182.0,31656.0,"[-77.77399042199488, 42.767399999999995]"
2020,NEW YORK,NY,MADISON,14807.0,18408.0,34266.0,"[-75.72887958630044, 42.9847]"
2020,NEW YORK,NY,MONROE,225746.0,145661.0,383499.0,"[-77.6856277742335, 43.18815]"
2020,NEW YORK,NY,MONTGOMERY,7977.0,12745.0,21246.0,"[-74.42528941368079, 42.92665]"
2020,NEW YORK,NY,NASSAU,396504.0,326716.0,738369.0,"[-73.57985316903077, 40.68105]"
2020,NEW YORK,NY,NEW YORK,603040.0,85185.0,701405.0,"[-73.96812817460318, 40.76645]"
2020,NEW YORK,NY,NIAGARA,46029.0,56068.0,104866.0,"[-78.7545806763285, 43.1914]"
2020,NEW YORK,NY,ONEIDA,41567.0,57180.0,101696.0,"[-75.49434028117359, 43.2429]"
2020,NEW YORK,NY,ONONDAGA,138894.0,90619.0,235686.0,"[-76.18427230479055, 42.9677]"
2020,NEW YORK,NY,ONTARIO,29025.0,29039.0,60085.0,"[-77.2776063731396, 42.8537]"
2020,NEW YORK,NY,ORANGE,84684.0,84996.0,173305.0,"[-74.35312911558668, 41.3912]"
2020,NEW YORK,NY,ORLEANS,5587.0,12126.0,18314.0,"[-78.230975, 43.2491]"
2020,NEW YORK,NY,OSWEGO,21143.0,32138.0,54852.0,"[-76.19586560961233, 43.44425]"
2020,NEW YORK,NY,OTSEGO,12975.0,14382.0,28223.0,"[-74.9899197988153, 42.59655]"
2020,NEW YORK,NY,PUTNAM,24953.0,29283.0,55318.0,"[-73.76143845086085, 41.40265]"
2020,NEW YORK,NY,QUEENS,569038.0,212665.0,794498.0,"[-73.81086448079232, 40.68255]"
2020,NEW YORK,NY,RENSSELAER,40969.0,36500.0,79962.0,"[-73.5091594598514, 42.67815]"
2020,NEW YORK,NY,RICHMOND,90997.0,123320.0,217899.0,"[-74.1530907325467, 40.58135]"
2020,NEW YORK,NY,ROCKLAND,75802.0,73186.0,151381.0,"[-74.04493003023639, 41.1965]"
2020,NEW YORK,NY,ST. LAWRENCE,19361.0,24608.0,45267.0,"[-75.06887554347826, 44.67635]"
2020,NEW YORK,NY,SARATOGA,68471.0,61305.0,133556.0,"[-73.8515130076647, 43.04175]"
2020,NEW YORK,NY,SCHENECTADY,42465.0,30741.0,75381.0,"[-74.03471087306701, 42.84695000000001]"
2020,NEW YORK,NY,SCHOHARIE,5345.0,9903.0,15810.0,"[-74.43287380401289, 42.60125]"
2020,NEW YORK,NY,SCHUYLER,3903.0,5621.0,9799.0,"[-76.89824946319773, 42.3737]"
2020,NEW YORK,NY,SENECA,6914.0,8329.0,15718.0,"[-76.85181784414888, 42.86725]"
2020,NEW YORK,NY,STEUBEN,15790.0,29474.0,46516.0,"[-77.41591059058416, 42.374849999999995]"
2020,NEW YORK,NY,SUFFOLK,368000.0,375821.0,757877.0,"[-72.94849547205172, 40.85535]"
2020,NEW YORK,NY,SULLIVAN,15489.0,18665.0,35132.0,"[-74.77235218832891, 41.6951]"
2020,NEW YORK,NY,TIOGA,9634.0,14791.0,25170.0,"[-76.32103920454546, 42.20805]"
2020,NEW YORK,NY,TOMPKINS,33619.0,11096.0,46048.0,"[-76.47631292698412, 42.4772]"
2020,NEW YORK,NY,ULSTER,57970.0,37590.0,98160.0,"[-74.22177120200277, 41.8883]"
2020,NEW YORK,NY,WARREN,17642.0,17699.0,36394.0,"[-73.87793229283315, 43.580999999999996]"
2020,NEW YORK,NY,WASHINGTON,11565.0,15941.0,28256.0,"[-73.4329701668587, 43.41135]"
2020,NEW YORK,NY,WAYNE,17456.0,26204.0,45031.0,"[-77.04555555208007, 43.155100000000004]"
2020,NEW YORK,NY,WESTCHESTER,312371.0,144713.0,462265.0,"[-73.7847182366693, 41.1229]"
2020,NEW YORK,NY,WYOMING,5073.0,13898.0,19483.0,"[-78.20994766757246, 42.76505]"
2020,NEW YORK,NY,YATES,4219.0,6208.0,10788.0,"[-77.13111638516023, 42.616600000000005]"
2020,NORTH CAROLINA,NC,ALAMANCE,38825.0,46056.0,86091.0,"[-79.39906321829733, 36.0778]"
2020,NORTH CAROLINA,NC,ALEXANDER,4145.0,15888.0,20236.0,"[-81.1771755117324, 35.908100000000005]"
2020,NORTH CAROLINA,NC,ALLEGHANY,1486.0,4527.0,6076.0,"[-81.12417429577465, 36.507650000000005]"
2020,NORTH CAROLINA,NC,ANSON,5789.0,5321.0,11194.0,"[-80.09124532359505, 34.992000000000004]"
2020,NORTH CAROLINA,NC,ASHE,4164.0,11451.0,15814.0,"[-81.49347193332692, 36.41905]"
2020,NORTH CAROLINA,NC,AVERY,2191.0,7172.0,9458.0,"[-81.92184174353608, 36.0867]"
2020,NORTH CAROLINA,NC,BEAUFORT,9633.0,16437.0,26315.0,"[-76.89909798907647, 35.465700000000005]"
2020,NORTH CAROLINA,NC,BERTIE,5939.0,3817.0,9815.0,"[-76.98176649778341, 36.03215]"
2020,NORTH CAROLINA,NC,BLADEN,7326.0,9676.0,17125.0,"[-78.56484839003164, 34.6216]"
2020,NORTH CAROLINA,NC,BRUNSWICK,33310.0,55850.0,90175.0,"[-78.24423450265314, 34.095]"
2020,NORTH CAROLINA,NC,BUNCOMBE,96515.0,62412.0,161569.0,"[-82.543353633218, 35.6229]"
2020,NORTH CAROLINA,NC,BURKE,13118.0,31019.0,44602.0,"[-81.64317293107473, 35.743700000000004]"
2020,NORTH CAROLINA,NC,CABARRUS,52162.0,63237.0,117227.0,"[-80.54872734556193, 35.3854]"
2020,NORTH CAROLINA,NC,CALDWELL,10245.0,32119.0,42829.0,"[-81.54456974538192, 35.9185]"
2020,NORTH CAROLINA,NC,CAMDEN,1537.0,4312.0,5953.0,"[-76.1859587915512, 36.3709]"
2020,NORTH CAROLINA,NC,CARTERET,12093.0,30028.0,42695.0,"[-76.57735290865385, 34.85705]"
2020,NORTH CAROLINA,NC,CASWELL,4860.0,7089.0,12051.0,"[-79.33435966477651, 36.395250000000004]"
2020,NORTH CAROLINA,NC,CATAWBA,25689.0,56588.0,83425.0,"[-81.22161305800884, 35.70440000000001]"
2020,NORTH CAROLINA,NC,CHATHAM,26787.0,21186.0,48599.0,"[-79.24933057467173, 35.73545]"
2020,NORTH CAROLINA,NC,CHEROKEE,3583.0,12628.0,16423.0,"[-84.11707005505224, 35.0661]"
2020,NORTH CAROLINA,NC,CHOWAN,3247.0,4471.0,7784.0,"[-76.64802676762531, 36.19335]"
2020,NORTH CAROLINA,NC,CLAY,1699.0,5112.0,6893.0,"[-83.7479852442813, 35.0715]"
2020,NORTH CAROLINA,NC,CLEVELAND,16955.0,33798.0,51308.0,"[-81.5611611068224, 35.388549999999995]"
2020,NORTH CAROLINA,NC,COLUMBUS,9446.0,16832.0,26446.0,"[-78.64024214084509, 34.2106]"
2020,NORTH CAROLINA,NC,CRAVEN,21148.0,31032.0,53065.0,"[-77.11864886220627, 35.12715]"
2020,NORTH CAROLINA,NC,CUMBERLAND,84469.0,60032.0,147150.0,"[-78.87821099178345, 35.06725]"
2020,NORTH CAROLINA,NC,CURRITUCK,4195.0,11657.0,16147.0,"[-76.04160272272625, 36.3939]"
2020,NORTH CAROLINA,NC,DARE,9936.0,13938.0,24232.0,"[-75.86584196955928, 35.7889]"
2020,NORTH CAROLINA,NC,DAVIDSON,22636.0,64658.0,88514.0,"[-80.259520313253, 35.7843]"
2020,NORTH CAROLINA,NC,DAVIE,6713.0,18228.0,25311.0,"[-80.54082409274193, 35.933099999999996]"
2020,NORTH CAROLINA,NC,DUPLIN,8767.0,13793.0,22715.0,"[-77.90633603760446, 34.9487]"
2020,NORTH CAROLINA,NC,DURHAM,144688.0,32459.0,179914.0,"[-78.85538653948419, 36.0411]"
2020,NORTH CAROLINA,NC,EDGECOMBE,16089.0,9206.0,25477.0,"[-77.58039284714935, 35.955149999999996]"
2020,NORTH CAROLINA,NC,FORSYTH,113033.0,85064.0,201270.0,"[-80.25419445008117, 36.09175]"
2020,NORTH CAROLINA,NC,FRANKLIN,15879.0,20901.0,37351.0,"[-78.29917401689998, 36.0957]"
2020,NORTH CAROLINA,NC,GASTON,40959.0,73033.0,115498.0,"[-81.17548464912281, 35.247]"
2020,NORTH CAROLINA,NC,GATES,2546.0,3367.0,5971.0,"[-76.70011972214448, 36.4553]"
2020,NORTH CAROLINA,NC,GRAHAM,905.0,3710.0,4665.0,"[-83.8242628196623, 35.350899999999996]"
2020,NORTH CAROLINA,NC,GRANVILLE,14565.0,16647.0,31598.0,"[-78.65281721406754, 36.345299999999995]"
2020,NORTH CAROLINA,NC,GREENE,3832.0,4874.0,8753.0,"[-77.65222797783933, 35.4725]"
2020,NORTH CAROLINA,NC,GUILFORD,173086.0,107294.0,284486.0,"[-79.78747421974798, 36.12615]"
2020,NORTH CAROLINA,NC,HALIFAX,15545.0,10080.0,25759.0,"[-77.69390112562533, 36.26925]"
2020,NORTH CAROLINA,NC,HARNETT,22093.0,35177.0,58293.0,"[-78.84209055944055, 35.40635]"
2020,NORTH CAROLINA,NC,HAYWOOD,13144.0,22834.0,36542.0,"[-82.98031452431505, 35.541]"
2020,NORTH CAROLINA,NC,HENDERSON,27211.0,40032.0,68371.0,"[-82.4827843986669, 35.3407]"
2020,NORTH CAROLINA,NC,HERTFORD,7097.0,3479.0,10634.0,"[-77.00382664764359, 36.38145]"
2020,NORTH CAROLINA,NC,HOKE,11804.0,9453.0,21639.0,"[-79.23807986044272, 34.99735]"
2020,NORTH CAROLINA,NC,HYDE,1046.0,1418.0,2492.0,"[-76.24325968121524, 35.50365]"
2020,NORTH CAROLINA,NC,IREDELL,33888.0,67010.0,102371.0,"[-80.90076935002031, 35.7244]"
2020,NORTH CAROLINA,NC,JACKSON,9591.0,11356.0,21428.0,"[-83.10544717915514, 35.2261]"
2020,NORTH CAROLINA,NC,JOHNSTON,41257.0,68353.0,111357.0,"[-78.3744401653272, 35.552400000000006]"
2020,NORTH CAROLINA,NC,JONES,2197.0,3280.0,5525.0,"[-77.40340628019324, 34.991]"
2020,NORTH CAROLINA,NC,LEE,12143.0,16469.0,29008.0,"[-79.17628956876456, 35.4913]"
2020,NORTH CAROLINA,NC,LENOIR,13605.0,14590.0,28409.0,"[-77.66246945476675, 35.203450000000004]"
2020,NORTH CAROLINA,NC,LINCOLN,13274.0,36341.0,50217.0,"[-81.2126797000539, 35.45415]"
2020,NORTH CAROLINA,NC,MCDOWELL,5832.0,16883.0,23003.0,"[-82.05391855377889, 35.771]"
2020,NORTH CAROLINA,NC,MACON,6230.0,14211.0,20743.0,"[-83.48646838394835, 35.204350000000005]"
2020,NORTH CAROLINA,NC,MADISON,4901.0,7979.0,13076.0,"[-82.67355183636788, 35.849250000000005]"
2020,NORTH CAROLINA,NC,MARTIN,5911.0,6532.0,12540.0,"[-77.18262768785618, 35.885099999999994]"
2020,NORTH CAROLINA,NC,MECKLENBURG,378107.0,179211.0,567053.0,"[-80.81008728070177, 35.23815]"
2020,NORTH CAROLINA,NC,MITCHELL,1867.0,7090.0,9041.0,"[-82.11214838043657, 35.96635]"
2020,NORTH CAROLINA,NC,MONTGOMERY,4327.0,8411.0,12849.0,"[-79.89487499999998, 35.313900000000004]"
2020,NORTH CAROLINA,NC,MOORE,20779.0,36764.0,58339.0,"[-79.45551634615384, 35.28765]"
2020,NORTH CAROLINA,NC,NASH,25947.0,25827.0,52271.0,"[-77.94944148434597, 36.006299999999996]"
2020,NORTH CAROLINA,NC,NEW HANOVER,66138.0,63331.0,131830.0,"[-77.88939611000956, 34.14275]"
2020,NORTH CAROLINA,NC,NORTHAMPTON,6069.0,3989.0,10110.0,"[-77.36087214653902, 36.3757]"
2020,NORTH CAROLINA,NC,ONSLOW,24266.0,46078.0,72235.0,"[-77.39746869643103, 34.701800000000006]"
2020,NORTH CAROLINA,NC,ORANGE,63594.0,20176.0,84997.0,"[-79.12014781999517, 36.0767]"
2020,NORTH CAROLINA,NC,PAMLICO,2713.0,4849.0,7631.0,"[-76.74968174245339, 35.1482]"
2020,NORTH CAROLINA,NC,PASQUOTANK,9832.0,9770.0,19897.0,"[-76.3239789719181, 36.33505]"
2020,NORTH CAROLINA,NC,PENDER,11723.0,21956.0,34169.0,"[-77.90625503003668, 34.51615]"
2020,NORTH CAROLINA,NC,PERQUIMANS,2492.0,4903.0,7484.0,"[-76.44814942636751, 36.21485]"
2020,NORTH CAROLINA,NC,PERSON,8465.0,13184.0,21894.0,"[-78.97269508826415, 36.3918]"
2020,NORTH CAROLINA,NC,PITT,47252.0,38982.0,87573.0,"[-77.38747567806604, 35.60025]"
2020,NORTH CAROLINA,NC,POLK,4518.0,7689.0,12358.0,"[-82.18613271028036, 35.339600000000004]"
2020,NORTH CAROLINA,NC,RANDOLPH,15618.0,56894.0,73316.0,"[-79.80379137951807, 35.67915]"
2020,NORTH CAROLINA,NC,RICHMOND,8754.0,11830.0,20763.0,"[-79.7035379032258, 35.0179]"
2020,NORTH CAROLINA,NC,ROBESON,19020.0,27806.0,47188.0,"[-79.14066728515625, 34.62565]"
2020,NORTH CAROLINA,NC,ROCKINGHAM,15992.0,31301.0,47809.0,"[-79.77686874748272, 36.399]"
2020,NORTH CAROLINA,NC,ROWAN,23114.0,49297.0,73408.0,"[-80.54845322766263, 35.6755]"
2020,NORTH CAROLINA,NC,RUTHERFORD,9135.0,24891.0,34429.0,"[-81.90703326742945, 35.375249999999994]"
2020,NORTH CAROLINA,NC,SAMPSON,10966.0,17411.0,28618.0,"[-78.37320192063174, 34.9474]"
2020,NORTH CAROLINA,NC,SCOTLAND,7186.0,7473.0,14775.0,"[-79.50788538205211, 34.821799999999996]"
2020,NORTH CAROLINA,NC,STANLY,8129.0,25458.0,33939.0,"[-80.24748138565586, 35.313900000000004]"
2020,NORTH CAROLINA,NC,STOKES,5286.0,20142.0,25701.0,"[-80.23860186204621, 36.402]"
2020,NORTH CAROLINA,NC,SURRY,8721.0,27538.0,36638.0,"[-80.68276360255967, 36.36425]"
2020,NORTH CAROLINA,NC,SWAIN,2780.0,4161.0,7068.0,"[-83.59471903432159, 35.4875]"
2020,NORTH CAROLINA,NC,TRANSYLVANIA,8444.0,11636.0,20404.0,"[-82.7691770612708, 35.21595]"
2020,NORTH CAROLINA,NC,TYRRELL,758.0,1044.0,1817.0,"[-76.22115257348241, 35.81985]"
2020,NORTH CAROLINA,NC,UNION,48725.0,80382.0,131011.0,"[-80.55058998951782, 35.01895]"
2020,NORTH CAROLINA,NC,VANCE,12431.0,8391.0,20999.0,"[-78.3995780841508, 36.380449999999996]"
2020,NORTH CAROLINA,NC,WAKE,393336.0,226197.0,631830.0,"[-78.65426501937984, 35.75945]"
2020,NORTH CAROLINA,NC,WARREN,6400.0,3752.0,10293.0,"[-78.1084042294333, 36.344300000000004]"
2020,NORTH CAROLINA,NC,WASHINGTON,3396.0,2781.0,6205.0,"[-76.58239596273292, 35.8238]"
2020,NORTH CAROLINA,NC,WATAUGA,17122.0,14451.0,32220.0,"[-81.71332906796681, 36.2637]"
2020,NORTH CAROLINA,NC,WAYNE,24215.0,30709.0,55537.0,"[-77.98219579246836, 35.393299999999996]"
2020,NORTH CAROLINA,NC,WILKES,7511.0,27592.0,35466.0,"[-81.16979858221134, 36.21835]"
2020,NORTH CAROLINA,NC,WILSON,20754.0,19581.0,40735.0,"[-77.92918761467831, 35.702749999999995]"
2020,NORTH CAROLINA,NC,YADKIN,3763.0,15933.0,19923.0,"[-80.66052342160899, 36.1866]"
2020,NORTH CAROLINA,NC,YANCEY,3688.0,7516.0,11352.0,"[-82.30947768572216, 35.9005]"
2020,NORTH DAKOTA,ND,ADAMS,258.0,981.0,1269.0,"[-102.4967, 46.1293]"
2020,NORTH DAKOTA,ND,BARNES,1820.0,3568.0,5565.0,"[-98.06057409624972, 46.8048]"
2020,NORTH DAKOTA,ND,BENSON,822.0,1094.0,1961.0,"[-99.49152672955975, 48.1316]"
2020,NORTH DAKOTA,ND,BILLINGS,72.0,541.0,635.0,"[-103.42042519255759, 46.8048]"
2020,NORTH DAKOTA,ND,BOTTINEAU,821.0,2575.0,3471.0,"[-100.83972460766543, 48.85965]"
2020,NORTH DAKOTA,ND,BOWMAN,228.0,1395.0,1657.0,"[-103.520375, 46.112700000000004]"
2020,NORTH DAKOTA,ND,BURKE,137.0,994.0,1155.0,"[-102.56630674356879, 48.7638]"
2020,NORTH DAKOTA,ND,BURLEIGH,14348.0,34744.0,50753.0,"[-100.4770649669355, 46.8864]"
2020,NORTH DAKOTA,ND,CASS,40311.0,42619.0,86053.0,"[-97.24174294395817, 46.92465]"
2020,NORTH DAKOTA,ND,CAVALIER,474.0,1499.0,2020.0,"[-98.47479995579914, 48.859049999999996]"
2020,NORTH DAKOTA,ND,DICKEY,608.0,1742.0,2424.0,"[-98.50592165115724, 46.1113]"
2020,NORTH DAKOTA,ND,DIVIDE,265.0,904.0,1202.0,"[-103.49386476775956, 48.86]"
2020,NORTH DAKOTA,ND,DUNN,342.0,1951.0,2338.0,"[-102.65243873018429, 47.4516]"
2020,NORTH DAKOTA,ND,EDDY,383.0,854.0,1261.0,"[-98.90507189480846, 47.75965]"
2020,NORTH DAKOTA,ND,EMMONS,237.0,1738.0,2009.0,"[-100.23516162901952, 46.323350000000005]"
2020,NORTH DAKOTA,ND,FOSTER,373.0,1362.0,1778.0,"[-98.8828505370746, 47.4571]"
2020,NORTH DAKOTA,ND,GOLDEN VALLEY,137.0,871.0,1026.0,"[-103.82737748500429, 46.810649999999995]"
2020,NORTH DAKOTA,ND,GRAND FORKS,12880.0,16987.0,30970.0,"[-97.46291993210444, 47.94675]"
2020,NORTH DAKOTA,ND,GRANT,207.0,1145.0,1381.0,"[-101.54227407773861, 46.3279]"
2020,NORTH DAKOTA,ND,GRIGGS,308.0,907.0,1250.0,"[-98.24265363334297, 47.456849999999996]"
2020,NORTH DAKOTA,ND,HETTINGER,196.0,1091.0,1312.0,"[-102.48757651816163, 46.4568]"
2020,NORTH DAKOTA,ND,KIDDER,221.0,1215.0,1460.0,"[-99.76299983740654, 46.806799999999996]"
2020,NORTH DAKOTA,ND,LAMOURE,527.0,1645.0,2219.0,"[-98.53560015086207, 46.45655]"
2020,NORTH DAKOTA,ND,LOGAN,128.0,930.0,1076.0,"[-99.47657716510494, 46.4567]"
2020,NORTH DAKOTA,ND,MCHENRY,564.0,2364.0,3003.0,"[-100.62582511459686, 48.197]"
2020,NORTH DAKOTA,ND,MCINTOSH,261.0,1153.0,1455.0,"[-99.4418468503937, 46.11225]"
2020,NORTH DAKOTA,ND,MCKENZIE,814.0,4482.0,5419.0,"[-103.34350584296027, 47.7491]"
2020,NORTH DAKOTA,ND,MCLEAN,1230.0,4198.0,5536.0,"[-101.05617243578737, 47.4912]"
2020,NORTH DAKOTA,ND,MERCER,704.0,3856.0,4675.0,"[-101.72294845814977, 47.2784]"
2020,NORTH DAKOTA,ND,MORTON,3872.0,12243.0,16619.0,"[-101.18900282258063, 46.6328]"
2020,NORTH DAKOTA,ND,MOUNTRAIL,1256.0,2824.0,4165.0,"[-102.37525728747596, 48.248]"
2020,NORTH DAKOTA,ND,NELSON,586.0,1141.0,1777.0,"[-98.20386517063378, 47.968]"
2020,NORTH DAKOTA,ND,OLIVER,129.0,918.0,1066.0,"[-101.34416532320122, 47.0861]"
2020,NORTH DAKOTA,ND,PEMBINA,786.0,2460.0,3331.0,"[-97.5675755229577, 48.869]"
2020,NORTH DAKOTA,ND,PIERCE,497.0,1585.0,2128.0,"[-100.04234974268557, 48.19645]"
2020,NORTH DAKOTA,ND,RAMSEY,1639.0,3577.0,5372.0,"[-98.7494100367247, 48.2828]"
2020,NORTH DAKOTA,ND,RANSOM,945.0,1418.0,2454.0,"[-97.65727552405264, 46.456050000000005]"
2020,NORTH DAKOTA,ND,RENVILLE,220.0,1065.0,1319.0,"[-101.75911720035778, 48.7637]"
2020,NORTH DAKOTA,ND,RICHLAND,2510.0,5072.0,7812.0,"[-96.93934100631587, 46.30585]"
2020,NORTH DAKOTA,ND,ROLETTE,2482.0,1257.0,3804.0,"[-99.85432496440013, 48.85905]"
2020,NORTH DAKOTA,ND,SARGENT,738.0,1266.0,2070.0,"[-97.63868888888888, 46.1396]"
2020,NORTH DAKOTA,ND,SHERIDAN,104.0,688.0,812.0,"[-100.35294997121919, 47.50065]"
2020,NORTH DAKOTA,ND,SIOUX,804.0,258.0,1186.0,"[-100.8717233983287, 46.196200000000005]"
2020,NORTH DAKOTA,ND,SLOPE,44.0,380.0,427.0,"[-103.48546388015905, 46.411100000000005]"
2020,NORTH DAKOTA,ND,STARK,2499.0,12110.0,15050.0,"[-102.66371271902162, 46.84905]"
2020,NORTH DAKOTA,ND,STEELE,392.0,652.0,1088.0,"[-97.72942369186973, 47.49915]"
2020,NORTH DAKOTA,ND,STUTSMAN,2676.0,6994.0,9959.0,"[-98.94360185031991, 46.805600000000005]"
2020,NORTH DAKOTA,ND,TOWNER,317.0,830.0,1174.0,"[-99.24736131835428, 48.63145]"
2020,NORTH DAKOTA,ND,TRAILL,1493.0,2522.0,4136.0,"[-97.164559, 47.456649999999996]"
2020,NORTH DAKOTA,ND,WALSH,1333.0,3324.0,4783.0,"[-97.71843731124261, 48.32775]"
2020,NORTH DAKOTA,ND,WARD,7293.0,19974.0,28246.0,"[-101.46837464876909, 48.1973]"
2020,NORTH DAKOTA,ND,WELLS,442.0,1893.0,2374.0,"[-99.64955595674132, 47.45740000000001]"
2020,NORTH DAKOTA,ND,WILLIAMS,2169.0,11739.0,14334.0,"[-103.43713943912726, 48.2539]"
2020,OREGON,OR,BAKER,2346.0,7352.0,9932.0,"[-117.7526123119358, 44.64565]"
2020,OREGON,OR,BENTON,35827.0,14878.0,52799.0,"[-123.41578626345019, 44.4991]"
2020,OREGON,OR,CLACKAMAS,139043.0,110509.0,257679.0,"[-122.24526236690761, 45.1597]"
2020,OREGON,OR,CLATSOP,12916.0,10218.0,23910.0,"[-123.65694335969458, 45.927400000000006]"
2020,OREGON,OR,COLUMBIA,13835.0,17150.0,32221.0,"[-123.08105341559857, 45.90575]"
2020,OREGON,OR,COOS,14243.0,21829.0,37075.0,"[-124.05804615384616, 43.172399999999996]"
2020,OREGON,OR,CROOK,3801.0,11287.0,15448.0,"[-120.32185883831133, 44.04745]"
2020,OREGON,OR,CURRY,6058.0,8484.0,14925.0,"[-124.21525732359937, 42.4686]"
2020,OREGON,OR,DESCHUTES,65962.0,55646.0,125234.0,"[-121.40083597631428, 44.02815]"
2020,OREGON,OR,DOUGLAS,19160.0,43298.0,64349.0,"[-122.88741204323995, 43.32185]"
2020,OREGON,OR,GILLIAM,324.0,834.0,1178.0,"[-120.25788553082191, 45.42015000000001]"
2020,OREGON,OR,GRANT,929.0,3545.0,4596.0,"[-119.00911402557148, 44.5189]"
2020,OREGON,OR,HARNEY,894.0,3475.0,4481.0,"[-119.08263247292649, 43.04685]"
2020,OREGON,OR,HOOD RIVER,8764.0,3955.0,13090.0,"[-121.67215278163656, 45.49065]"
2020,OREGON,OR,JACKSON,59478.0,63869.0,127165.0,"[-122.75882554073473, 42.35535]"
2020,OREGON,OR,JEFFERSON,4393.0,7189.0,11913.0,"[-121.08958585143523, 44.63875]"
2020,OREGON,OR,JOSEPHINE,18451.0,31751.0,51641.0,"[-123.62154304422499, 42.4296]"
2020,OREGON,OR,KLAMATH,10388.0,25308.0,36726.0,"[-121.81652591697167, 42.87155]"
2020,OREGON,OR,LAKE,792.0,3470.0,4363.0,"[-120.64371940554267, 42.964]"
2020,OREGON,OR,LANE,134366.0,80336.0,222253.0,"[-122.7644359166482, 43.892399999999995]"
2020,OREGON,OR,LINCOLN,17385.0,12460.0,30726.0,"[-123.83195295267099, 44.69005]"
2020,OREGON,OR,LINN,26512.0,43486.0,72640.0,"[-122.53746301658794, 44.52315]"
2020,OREGON,OR,MALHEUR,3260.0,8187.0,11804.0,"[-117.62846014631043, 43.35295000000001]"
2020,OREGON,OR,MARION,80872.0,79002.0,165534.0,"[-122.80879351781007, 44.981899999999996]"
2020,OREGON,OR,MORROW,1371.0,3586.0,5118.0,"[-119.57525281899642, 45.3868]"
2020,OREGON,OR,MULTNOMAH,367249.0,82995.0,463659.0,"[-122.65362310017272, 45.5829]"
2020,OREGON,OR,POLK,22917.0,23732.0,48291.0,"[-123.43388010972814, 44.88135]"
2020,OREGON,OR,SHERMAN,260.0,921.0,1208.0,"[-120.68233463163206, 45.435100000000006]"
2020,OREGON,OR,TILLAMOOK,8066.0,8354.0,16888.0,"[-123.71531597482138, 45.3248]"
2020,OREGON,OR,UMATILLA,10707.0,21270.0,33038.0,"[-118.63091761745275, 45.493300000000005]"
2020,OREGON,OR,UNION,4254.0,10298.0,14944.0,"[-118.04874684912159, 45.3912]"
2020,OREGON,OR,WALLOWA,1625.0,3404.0,5149.0,"[-117.1167986770073, 45.5653]"
2020,OREGON,OR,WASCO,6604.0,7035.0,14130.0,"[-121.20594688961592, 45.32965]"
2020,OREGON,OR,WASHINGTON,209940.0,99073.0,320326.0,"[-123.09322790613957, 45.54915]"
2020,OREGON,OR,WHEELER,217.0,711.0,965.0,"[-120.01611655366138, 44.692899999999995]"
2020,OREGON,OR,YAMHILL,27174.0,29551.0,58923.0,"[-123.2319168475897, 45.23785]"
2020,PENNSYLVANIA,PA,ADAMS,18207.0,37523.0,56540.0,"[-77.22075495809139, 39.900549999999996]"
2020,PENNSYLVANIA,PA,ALLEGHENY,429065.0,282324.0,719733.0,"[-80.01711081923926, 40.45255]"
2020,PENNSYLVANIA,PA,ARMSTRONG,8457.0,27489.0,36370.0,"[-79.45369310740666, 40.8437]"
2020,PENNSYLVANIA,PA,BEAVER,38122.0,54759.0,94122.0,"[-80.33806795352322, 40.65655]"
2020,PENNSYLVANIA,PA,BEDFORD,4367.0,23025.0,27574.0,"[-78.4839233164985, 40.03375]"
2020,PENNSYLVANIA,PA,BERKS,92895.0,109736.0,205540.0,"[-75.91971417262582, 40.3815]"
2020,PENNSYLVANIA,PA,BLAIR,17636.0,45306.0,63595.0,"[-78.36153244036413, 40.431799999999996]"
2020,PENNSYLVANIA,PA,BRADFORD,8046.0,21600.0,30159.0,"[-76.51731104249012, 41.82535]"
2020,PENNSYLVANIA,PA,BUCKS,204712.0,187367.0,396234.0,"[-75.01360436720142, 40.2456]"
2020,PENNSYLVANIA,PA,BUTLER,37508.0,74359.0,113305.0,"[-79.92713298063485, 40.928]"
2020,PENNSYLVANIA,PA,CAMBRIA,21730.0,48085.0,70574.0,"[-78.74767822951603, 40.4511]"
2020,PENNSYLVANIA,PA,CAMERON,634.0,1771.0,2434.0,"[-78.20445547572845, 41.43995]"
2020,PENNSYLVANIA,PA,CARBON,11212.0,21984.0,33629.0,"[-75.75225390177224, 40.93215]"
2020,PENNSYLVANIA,PA,CENTRE,40055.0,36372.0,77493.0,"[-77.70780392603851, 40.93505]"
2020,PENNSYLVANIA,PA,CHESTER,182372.0,128565.0,314502.0,"[-75.69717594005182, 40.009]"
2020,PENNSYLVANIA,PA,CLARION,4678.0,14578.0,19493.0,"[-79.43054664179104, 41.225]"
